GARD_ID	GARD_link	cond_name
1975	https://rarediseases.info.nih.gov/diseases/1975/duplication-of-urethra	Duplication of urethra
1976	https://rarediseases.info.nih.gov/diseases/1976/duplication-of-leg-mirror-foot	Duplication of leg mirror foot
1977	https://rarediseases.info.nih.gov/diseases/1977/duplication-of-the-thumb-unilateral-biphalangeal	Duplication of the thumb unilateral biphalangeal
1983	https://rarediseases.info.nih.gov/diseases/1983/dupont-sellier-chochillon-syndrome	Dupont Sellier Chochillon syndrome
1984	https://rarediseases.info.nih.gov/diseases/1984/dwarfism-bluish-sclerae	Dwarfism bluish sclerae
1985	https://rarediseases.info.nih.gov/diseases/1985/dwarfism-deafness-retinitis-pigmentosa	Dwarfism deafness retinitis pigmentosa
1986	https://rarediseases.info.nih.gov/diseases/1986/dwarfism-lethal-type-advanced-bone-age	Dwarfism lethal type advanced bone age
1988	https://rarediseases.info.nih.gov/diseases/1988/dwarfism	Dwarfism
1992	https://rarediseases.info.nih.gov/diseases/1992/dwarfism-thin-bones-multiple-fractures	Dwarfism thin bones multiple fractures
1993	https://rarediseases.info.nih.gov/diseases/1993/dykes-markes-harper-syndrome	Dykes Markes Harper syndrome
1994	https://rarediseases.info.nih.gov/diseases/1994/dyschondrosteosis-nephritis	Dyschondrosteosis nephritis
1996	https://rarediseases.info.nih.gov/diseases/1996/dyschromatosis-universalis-hereditaria	Dyschromatosis universalis hereditaria
2003	https://rarediseases.info.nih.gov/diseases/2003/dysferlinopathy	Dysferlinopathy
2007	https://rarediseases.info.nih.gov/diseases/2007/dyskeratosis-congenita-x-linked	Dyskeratosis congenita X-linked
2009	https://rarediseases.info.nih.gov/diseases/2009/dysmorphism-cleft-palate-loose-skin	Dysmorphism cleft palate loose skin
2012	https://rarediseases.info.nih.gov/diseases/2012/dysosteosclerosis	Dysosteosclerosis
2015	https://rarediseases.info.nih.gov/diseases/2015/dysostosis-peripheral	Dysostosis peripheral
2019	https://rarediseases.info.nih.gov/diseases/2019/dysplasia-epiphysealis-hemimelica	Dysplasia epiphysealis hemimelica
2022	https://rarediseases.info.nih.gov/diseases/2022/dysplastic-cortical-hyperostosis	Dysplastic cortical hyperostosis
2025	https://rarediseases.info.nih.gov/diseases/2025/dyssegmental-dysplasia-and-glaucoma	Dyssegmental dysplasia and glaucoma
2027	https://rarediseases.info.nih.gov/diseases/2027/dyt-tor1a	DYT-TOR1A
2028	https://rarediseases.info.nih.gov/diseases/2028/dystonia-2-torsion-autosomal-recessive	Dystonia 2, torsion, autosomal recessive
2031	https://rarediseases.info.nih.gov/diseases/2031/dystrophinopathy	Dystrophinopathy
2089	https://rarediseases.info.nih.gov/diseases/2089/dermatosparaxis-ehlers-danlos-syndrome	Dermatosparaxis Ehlers-Danlos syndrome
2141	https://rarediseases.info.nih.gov/diseases/2141/epidermolysis-bullosa-simplex-dowling-meara-type	Epidermolysis bullosa simplex, Dowling-Meara type
2150	https://rarediseases.info.nih.gov/diseases/2150/dystrophic-epidermolysis-bullosa	Dystrophic epidermolysis bullosa
2155	https://rarediseases.info.nih.gov/diseases/2155/pretibial-epidermolysis-bullosa	Pretibial epidermolysis bullosa
2169	https://rarediseases.info.nih.gov/diseases/2169/epilepsy-with-myoclonic-atonic-seizures	Epilepsy with myoclonic-atonic seizures
221	https://rarediseases.info.nih.gov/diseases/221/dilated-cardiomyopathy	Dilated cardiomyopathy
233	https://rarediseases.info.nih.gov/diseases/233/d-ercole-syndrome	D ercole syndrome
234	https://rarediseases.info.nih.gov/diseases/234/d-glycericacidemia	D-glycericacidemia
236	https://rarediseases.info.nih.gov/diseases/236/daentl-towsend-siegel-syndrome	Daentl Towsend Siegel syndrome
237	https://rarediseases.info.nih.gov/diseases/237/dahlberg-borer-newcomer-syndrome	Dahlberg Borer Newcomer syndrome
2397	https://rarediseases.info.nih.gov/diseases/2397/froster-huch-syndrome	Froster-Huch syndrome
2419	https://rarediseases.info.nih.gov/diseases/2419/fused-mandibular-incisors	Fused mandibular incisors
2478	https://rarediseases.info.nih.gov/diseases/2478/glanzmann-thrombasthenia	Glanzmann thrombasthenia
2576	https://rarediseases.info.nih.gov/diseases/2576/grubben-de-cock-borghgraef-syndrome	Grubben de Cock Borghgraef syndrome
259	https://rarediseases.info.nih.gov/diseases/259/diabetes-insipidus-nephrogenic-mental-retardation-and-intracerebral-calcification	Diabetes insipidus nephrogenic mental retardation and intracerebral calcification
2790	https://rarediseases.info.nih.gov/diseases/2790/glucocorticoid-remediable-aldosteronism	Glucocorticoid-remediable aldosteronism
2826	https://rarediseases.info.nih.gov/diseases/2826/epidermolytic-palmoplantar-keratoderma	Epidermolytic palmoplantar keratoderma
2836	https://rarediseases.info.nih.gov/diseases/2836/primary-hyperoxaluria-type-2	Primary hyperoxaluria type 2
2946	https://rarediseases.info.nih.gov/diseases/2946/ichthyosiform-erythroderma-corneal-involvement-deafness	Ichthyosiform erythroderma, corneal involvement, deafness
3008	https://rarediseases.info.nih.gov/diseases/3008/insulin-resistant-acanthosis-nigricans-type-a	Insulin-resistant acanthosis nigricans, type A
3047	https://rarediseases.info.nih.gov/diseases/3047/spondylometaphyseal-dysplasia-kozlowski-type	Spondylometaphyseal dysplasia, Kozlowski type
305	https://rarediseases.info.nih.gov/diseases/305/deafness-conductive-ptosis-skeletal-anomalies	Deafness conductive ptosis skeletal anomalies
3061	https://rarediseases.info.nih.gov/diseases/3061/judge-misch-wright-syndrome	Judge Misch Wright syndrome
3089	https://rarediseases.info.nih.gov/diseases/3089/keratitis-hereditary	Keratitis, hereditary
309	https://rarediseases.info.nih.gov/diseases/309/fibromatosis-multiple-non-ossifying	Fibromatosis multiple non ossifying
3092	https://rarediseases.info.nih.gov/diseases/3092/vohwinkel-syndrome	Vohwinkel syndrome
3094	https://rarediseases.info.nih.gov/diseases/3094/keratoderma-palmoplantar-deafness	Keratoderma palmoplantar deafness
3099	https://rarediseases.info.nih.gov/diseases/3099/keratosis-follicularis-dwarfism-and-cerebral-atrophy	Keratosis follicularis dwarfism and cerebral atrophy
3123	https://rarediseases.info.nih.gov/diseases/3123/klumpke-paralysis	Klumpke paralysis
3126	https://rarediseases.info.nih.gov/diseases/3126/familial-partial-lipodystrophy-type-2	Familial partial lipodystrophy type 2
3178	https://rarediseases.info.nih.gov/diseases/3178/diffuse-large-b-cell-lymphoma	Diffuse Large B-Cell Lymphoma
3224	https://rarediseases.info.nih.gov/diseases/3224/leri-weill-dyschondrosteosis	Leri Weill dyschondrosteosis
3263	https://rarediseases.info.nih.gov/diseases/3263/dihydrolipoamide-dehydrogenase-deficiency	Dihydrolipoamide dehydrogenase deficiency
328	https://rarediseases.info.nih.gov/diseases/328/wandering-spleen	Wandering spleen
3293	https://rarediseases.info.nih.gov/diseases/3293/dwarfism-low-birth-weight-type-with-unresponsiveness-to-growth-hormone	Dwarfism, low-birth-weight type with unresponsiveness to growth hormone
3335	https://rarediseases.info.nih.gov/diseases/3335/lysinuric-protein-intolerance	Lysinuric protein intolerance
334	https://rarediseases.info.nih.gov/diseases/334/dyschromatosis-symmetrica-hereditaria-1	Dyschromatosis symmetrica hereditaria 1
340	https://rarediseases.info.nih.gov/diseases/340/zadik-barak-levin-syndrome	Zadik Barak Levin syndrome
3431	https://rarediseases.info.nih.gov/diseases/3431/mcpherson-robertson-cammarano-syndrome	McPherson Robertson Cammarano syndrome
3432	https://rarediseases.info.nih.gov/diseases/3432/meacham-winn-culler-syndrome	Meacham Winn Culler syndrome
3436	https://rarediseases.info.nih.gov/diseases/3436/meckel-syndrome	Meckel syndrome
3438	https://rarediseases.info.nih.gov/diseases/3438/medeira-dennis-donnai-syndrome	Medeira-Dennis-Donnai syndrome
3449	https://rarediseases.info.nih.gov/diseases/3449/mehes-syndrome	Mehes syndrome
351	https://rarediseases.info.nih.gov/diseases/351/osteopoikilosis-and-dacryocystitis	Osteopoikilosis and dacryocystitis
352	https://rarediseases.info.nih.gov/diseases/352/guizar-vasquez-sanchez-manzano-syndrome	Guizar Vasquez Sanchez Manzano syndrome
3547	https://rarediseases.info.nih.gov/diseases/3547/diffuse-mesangial-sclerosis	Diffuse mesangial sclerosis
3553	https://rarediseases.info.nih.gov/diseases/3553/langer-mesomelic-dysplasia	Langer mesomelic dysplasia
3697	https://rarediseases.info.nih.gov/diseases/3697/maturity-onset-diabetes-of-the-young	Maturity-onset diabetes of the young
3699	https://rarediseases.info.nih.gov/diseases/3699/fryns-syndrome	Fryns syndrome
371	https://rarediseases.info.nih.gov/diseases/371/qazi-markouizos-syndrome	Qazi Markouizos syndrome
3800	https://rarediseases.info.nih.gov/diseases/3800/msbd-syndrome	MSBD syndrome
3836	https://rarediseases.info.nih.gov/diseases/3836/multiple-synostoses-syndrome-1	Multiple synostoses syndrome 1
3919	https://rarediseases.info.nih.gov/diseases/3919/isolated-growth-hormone-deficiency-type-1b	Isolated growth hormone deficiency type 1B
3929	https://rarediseases.info.nih.gov/diseases/3929/nathalie-syndrome	Nathalie syndrome
396	https://rarediseases.info.nih.gov/diseases/396/tularemia	Tularemia
4016	https://rarediseases.info.nih.gov/diseases/4016/neural-tube-defects	Neural tube defects
4302	https://rarediseases.info.nih.gov/diseases/4302/mesomelia-synostoses-syndrome	Mesomelia-synostoses syndrome
4319	https://rarediseases.info.nih.gov/diseases/4319/dihydropteridine-reductase-deficiency	Dihydropteridine reductase deficiency
4504	https://rarediseases.info.nih.gov/diseases/4504/deafness-x-linked-2	Deafness, X-linked 2
4550	https://rarediseases.info.nih.gov/diseases/4550/male-pseudohermaphroditism-intellectual-disability-syndrome-verloes-type	Male pseudohermaphroditism intellectual disability syndrome, Verloes type
4635	https://rarediseases.info.nih.gov/diseases/4635/vascular-hyalinosis	Vascular hyalinosis
4658	https://rarediseases.info.nih.gov/diseases/4658/renal-dysplasia-diffuse-cystic	Renal dysplasia diffuse cystic
4665	https://rarediseases.info.nih.gov/diseases/4665/dandy-walker-cyst-with-renal-hepatic-pancreatic-dysplasia	Dandy-Walker cyst with Renal-Hepatic-Pancreatic dysplasia
4667	https://rarediseases.info.nih.gov/diseases/4667/distal-renal-tubular-acidosis	Distal renal tubular acidosis
4723	https://rarediseases.info.nih.gov/diseases/4723/rigid-spine-syndrome	Rigid spine syndrome
4945	https://rarediseases.info.nih.gov/diseases/4945/spinal-muscular-atrophy-type-2	Spinal muscular atrophy type 2
5158	https://rarediseases.info.nih.gov/diseases/5158/thakker-donnai-syndrome	Thakker-Donnai syndrome
5186	https://rarediseases.info.nih.gov/diseases/5186/unna-thost-palmoplantar-keratoderma	Unna-Thost palmoplantar keratoderma
54	https://rarediseases.info.nih.gov/diseases/54/duodenal-atresia	Duodenal atresia
5481	https://rarediseases.info.nih.gov/diseases/5481/verloes-van-maldergem-marneffe-syndrome	Verloes Van Maldergem Marneffe syndrome
5493	https://rarediseases.info.nih.gov/diseases/5493/vipoma	VIPoma
5552	https://rarediseases.info.nih.gov/diseases/5552/welander-distal-myopathy-swedish-type	Welander distal myopathy, Swedish type
5576	https://rarediseases.info.nih.gov/diseases/5576/denys-drash-syndrome	Denys-Drash syndrome
5587	https://rarediseases.info.nih.gov/diseases/5587/witkop-syndrome	Witkop syndrome
5592	https://rarediseases.info.nih.gov/diseases/5592/woodhouse-sakati-syndrome	Woodhouse Sakati syndrome
5623	https://rarediseases.info.nih.gov/diseases/5623/dehydrated-hereditary-stomatocytosis	Dehydrated hereditary stomatocytosis
5661	https://rarediseases.info.nih.gov/diseases/5661/d-2-hydroxyglutaric-aciduria	D-2-hydroxyglutaric aciduria
5691	https://rarediseases.info.nih.gov/diseases/5691/refsum-disease	Refsum disease
5907	https://rarediseases.info.nih.gov/diseases/5907/diffuse-astrocytoma	Diffuse astrocytoma
6240	https://rarediseases.info.nih.gov/diseases/6240/d-minus-hemolytic-uremic-syndrome-d-hus	D-minus hemolytic uremic syndrome (D-HUS)
6241	https://rarediseases.info.nih.gov/diseases/6241/d-plus-hemolytic-uremic-syndrome-dhus	D-plus hemolytic uremic syndrome (D+HUS)
6242	https://rarediseases.info.nih.gov/diseases/6242/dandy-walker-complex	Dandy-Walker complex
6243	https://rarediseases.info.nih.gov/diseases/6243/darier-disease	Darier disease
6254	https://rarediseases.info.nih.gov/diseases/6254/dengue-fever	Dengue fever
6260	https://rarediseases.info.nih.gov/diseases/6260/depersonalizationderealization-disorder	Depersonalization/derealization disorder
6265	https://rarediseases.info.nih.gov/diseases/6265/desmoplastic-small-round-cell-tumor	Desmoplastic small round cell tumor
6267	https://rarediseases.info.nih.gov/diseases/6267/neuromyelitis-optica	Neuromyelitis optica
6268	https://rarediseases.info.nih.gov/diseases/6268/dextrocardia-with-situs-inversus	Dextrocardia with situs inversus
6275	https://rarediseases.info.nih.gov/diseases/6275/diastrophic-dysplasia	Diastrophic dysplasia
6276	https://rarediseases.info.nih.gov/diseases/6276/diencephalic-syndrome	Diencephalic syndrome
6285	https://rarediseases.info.nih.gov/diseases/6285/doxorubicin-induced-cardiomyopathy	Doxorubicin induced cardiomyopathy
6286	https://rarediseases.info.nih.gov/diseases/6286/dracunculiasis	Dracunculiasis
6288	https://rarediseases.info.nih.gov/diseases/6288/duane-syndrome	Duane syndrome
6290	https://rarediseases.info.nih.gov/diseases/6290/dubowitz-syndrome	Dubowitz syndrome
6291	https://rarediseases.info.nih.gov/diseases/6291/duchenne-muscular-dystrophy	Duchenne muscular dystrophy
6294	https://rarediseases.info.nih.gov/diseases/6294/dwarfism-levi-type	Dwarfism Levi type
6295	https://rarediseases.info.nih.gov/diseases/6295/dyggve-melchior-clausen-syndrome	Dyggve-Melchior-Clausen syndrome
6372	https://rarediseases.info.nih.gov/diseases/6372/erythema-multiforme	Erythema multiforme
64	https://rarediseases.info.nih.gov/diseases/64/fountain-syndrome	Fountain syndrome
6435	https://rarediseases.info.nih.gov/diseases/6435/fetal-hydantoin-syndrome	Fetal hydantoin syndrome
6457	https://rarediseases.info.nih.gov/diseases/6457/focal-dermal-hypoplasia	Focal dermal hypoplasia
6460	https://rarediseases.info.nih.gov/diseases/6460/diffuse-idiopathic-skeletal-hyperostosis	Diffuse idiopathic skeletal hyperostosis
6815	https://rarediseases.info.nih.gov/diseases/6815/kartagener-syndrome	Kartagener syndrome
6885	https://rarediseases.info.nih.gov/diseases/6885/leprechaunism	Leprechaunism
6901	https://rarediseases.info.nih.gov/diseases/6901/lhermitte-duclos-disease	Lhermitte-Duclos disease
6959	https://rarediseases.info.nih.gov/diseases/6959/mal-de-debarquement-syndrome	Mal de debarquement syndrome
6984	https://rarediseases.info.nih.gov/diseases/6984/marshall-syndrome	Marshall syndrome
7006	https://rarediseases.info.nih.gov/diseases/7006/imerslund-grasbeck-syndrome	Imerslund-Grasbeck syndrome
7170	https://rarediseases.info.nih.gov/diseases/7170/nelson-syndrome	Nelson syndrome
7251	https://rarediseases.info.nih.gov/diseases/7251/ollier-disease	Ollier disease
7328	https://rarediseases.info.nih.gov/diseases/7328/parapsoriasis	Parapsoriasis
7347	https://rarediseases.info.nih.gov/diseases/7347/peeling-skin-syndrome	Peeling skin syndrome
7396	https://rarediseases.info.nih.gov/diseases/7396/pigmented-villonodular-synovitis	Pigmented villonodular synovitis
7581	https://rarediseases.info.nih.gov/diseases/7581/familial-dysautonomia	Familial dysautonomia
7627	https://rarediseases.info.nih.gov/diseases/7627/septo-optic-dysplasia-spectrum	Septo-optic dysplasia spectrum
7700	https://rarediseases.info.nih.gov/diseases/7700/stevens-johnson-syndrometoxic-epidermal-necrolysis	Stevens-Johnson syndrome/toxic epidermal necrolysis
7708	https://rarediseases.info.nih.gov/diseases/7708/subacute-sclerosing-panencephalitis	Subacute sclerosing panencephalitis
7795	https://rarediseases.info.nih.gov/diseases/7795/transposition-of-the-great-arteries	Transposition of the great arteries
7801	https://rarediseases.info.nih.gov/diseases/7801/trichorhinophalangeal-syndrome-type-2	Trichorhinophalangeal syndrome type 2
7843	https://rarediseases.info.nih.gov/diseases/7843/usher-syndrome	Usher syndrome
7891	https://rarediseases.info.nih.gov/diseases/7891/williams-syndrome	Williams syndrome
7898	https://rarediseases.info.nih.gov/diseases/7898/wolfram-syndrome	Wolfram syndrome
8236	https://rarediseases.info.nih.gov/diseases/8236/drug-induced-dyskinesia	Drug induced dyskinesia
8259	https://rarediseases.info.nih.gov/diseases/8259/plummer-vinson-syndrome	Plummer Vinson syndrome
8276	https://rarediseases.info.nih.gov/diseases/8276/de-sanctis-cacchione-syndrome	De Sanctis-Cacchione syndrome
8280	https://rarediseases.info.nih.gov/diseases/8280/dupuytren-subungual-exostosis	Dupuytren subungual exostosis
83	https://rarediseases.info.nih.gov/diseases/83/kenny-caffey-syndrome-type-2	Kenny-Caffey syndrome type 2
8310	https://rarediseases.info.nih.gov/diseases/8310/myotonic-dystrophy-type-1	Myotonic dystrophy type 1
8317	https://rarediseases.info.nih.gov/diseases/8317/dendritic-cell-tumor	Dendritic cell tumor
8322	https://rarediseases.info.nih.gov/diseases/8322/diabetic-mastopathy	Diabetic mastopathy
8326	https://rarediseases.info.nih.gov/diseases/8326/yusho-disease	Yusho Disease
8331	https://rarediseases.info.nih.gov/diseases/8331/mohr-tranebjaerg-syndrome	Mohr-Tranebjaerg syndrome
8398	https://rarediseases.info.nih.gov/diseases/8398/peroxisome-disorders	Peroxisome disorders
8406	https://rarediseases.info.nih.gov/diseases/8406/sertoli-cell-only-syndrome	Sertoli cell-only syndrome
8436	https://rarediseases.info.nih.gov/diseases/8436/frontotemporal-dementia	Frontotemporal dementia
8476	https://rarediseases.info.nih.gov/diseases/8476/leber-hereditary-optic-neuropathy-with-dystonia	Leber hereditary optic neuropathy with dystonia
8494	https://rarediseases.info.nih.gov/diseases/8494/ribbing-disease	Ribbing disease
85	https://rarediseases.info.nih.gov/diseases/85/thanatophoric-dysplasia	Thanatophoric dysplasia
8520	https://rarediseases.info.nih.gov/diseases/8520/dandy-walker-malformation-with-intellectual-disability-basal-ganglia-disease-and-seizures	Dandy-Walker malformation with intellectual disability, basal ganglia disease and seizures
8526	https://rarediseases.info.nih.gov/diseases/8526/diffuse-panbronchiolitis	Diffuse panbronchiolitis
8550	https://rarediseases.info.nih.gov/diseases/8550/dermatopathia-pigmentosa-reticularis	Dermatopathia pigmentosa reticularis
8554	https://rarediseases.info.nih.gov/diseases/8554/symphalangism-distal-with-microdontia-dental-pulp-stones-and-narrowed-zygomatic-arch	Symphalangism, distal, with microdontia, dental pulp stones, and narrowed zygomatic arch
8555	https://rarediseases.info.nih.gov/diseases/8555/dense-deposit-disease	Dense deposit disease
8572	https://rarediseases.info.nih.gov/diseases/8572/intervertebral-disc-disease	Intervertebral disc disease
8577	https://rarediseases.info.nih.gov/diseases/8577/panuveitis	Panuveitis
8592	https://rarediseases.info.nih.gov/diseases/8592/spinal-muscular-atrophy-with-respiratory-distress-1	Spinal muscular atrophy with respiratory distress 1
8648	https://rarediseases.info.nih.gov/diseases/8648/desmoplastic-infantile-ganglioglioma	Desmoplastic infantile ganglioglioma
8660	https://rarediseases.info.nih.gov/diseases/8660/gerstmann-syndrome	Gerstmann syndrome
8662	https://rarediseases.info.nih.gov/diseases/8662/osteodysplasty-precocious-of-danks-mayne-and-kozlowski	Osteodysplasty precocious of Danks Mayne and Kozlowski
8721	https://rarediseases.info.nih.gov/diseases/8721/paroxysmal-kinesigenic-choreoathetosis	Paroxysmal kinesigenic choreoathetosis
8722	https://rarediseases.info.nih.gov/diseases/8722/paroxysomal-nonkinesigenic-dyskinesia	Paroxysomal nonkinesigenic dyskinesia
9159	https://rarediseases.info.nih.gov/diseases/9159/dosage-sensitive-sex-reversal	Dosage-sensitive sex reversal
9166	https://rarediseases.info.nih.gov/diseases/9166/deafness-autosomal-dominant-nonsyndromic-sensorineural-24	Deafness, autosomal dominant nonsyndromic sensorineural 24
9167	https://rarediseases.info.nih.gov/diseases/9167/deafness-autosomal-dominant-nonsyndromic-sensorineural-22	Deafness, autosomal dominant nonsyndromic sensorineural 22
9227	https://rarediseases.info.nih.gov/diseases/9227/duodenojejunal-atresia-with-volvulus-absent-dorsal-mesentery-and-absent-superior-mesenteric-artery	Duodenojejunal atresia with volvulus, absent dorsal mesentery and absent superior mesenteric artery
9236	https://rarediseases.info.nih.gov/diseases/9236/disseminated-infection-with-mycobacterium-avium-complex	Disseminated infection with mycobacterium avium complex
9256	https://rarediseases.info.nih.gov/diseases/9256/dyssynergia-cerebellaris-myoclonica	Dyssynergia cerebellaris myoclonica
9265	https://rarediseases.info.nih.gov/diseases/9265/glucose-transporter-type-1-deficiency-syndrome	Glucose transporter type 1 deficiency syndrome
9413	https://rarediseases.info.nih.gov/diseases/9413/de-quervains-disease	De Quervain's disease
9450	https://rarediseases.info.nih.gov/diseases/9450/gigantomastia	Gigantomastia
9473	https://rarediseases.info.nih.gov/diseases/9473/peroxisomal-biogenesis-disorders	Peroxisomal biogenesis disorders 
9475	https://rarediseases.info.nih.gov/diseases/9475/dysautonomia-like-disorder	Dysautonomia like disorder
9476	https://rarediseases.info.nih.gov/diseases/9476/impairment-of-oral-perception	Impairment of oral perception
9480	https://rarediseases.info.nih.gov/diseases/9480/familial-dermographism	Familial dermographism
9493	https://rarediseases.info.nih.gov/diseases/9493/inclusion-body-myopathy-2	Inclusion body myopathy 2
9496	https://rarediseases.info.nih.gov/diseases/9496/renal-hypouricemia	Renal hypouricemia
9504	https://rarediseases.info.nih.gov/diseases/9504/porokeratosis-disseminated-superficial-actinic-2	Porokeratosis, disseminated superficial actinic 2
9505	https://rarediseases.info.nih.gov/diseases/9505/porokeratosis-disseminated-superficial-actinic-1	Porokeratosis, disseminated superficial actinic 1
9532	https://rarediseases.info.nih.gov/diseases/9532/granuloma-inguinale	Granuloma Inguinale
9569	https://rarediseases.info.nih.gov/diseases/9569/dermatofibrosarcoma-protuberans	Dermatofibrosarcoma protuberans
9617	https://rarediseases.info.nih.gov/diseases/9617/desmoplastic-infantile-astrocytoma	Desmoplastic infantile astrocytoma
9628	https://rarediseases.info.nih.gov/diseases/9628/rapid-onset-dystonia-parkinsonism	Rapid-onset dystonia-parkinsonism
9672	https://rarediseases.info.nih.gov/diseases/9672/double-nails-on-the-fifth-toe	Double nails on the fifth toe
9702	https://rarediseases.info.nih.gov/diseases/9702/hooft-disease	Hooft disease
9726	https://rarediseases.info.nih.gov/diseases/9726/deafness-autosomal-dominant-nonsyndromic-sensorineural-17	Deafness, autosomal dominant nonsyndromic sensorineural 17
9728	https://rarediseases.info.nih.gov/diseases/9728/myotonic-dystrophy-type-2	Myotonic dystrophy type 2
9743	https://rarediseases.info.nih.gov/diseases/9743/duodenal-ulcer-due-to-antral-g-cell-hyperfunction	Duodenal ulcer due to antral G-cell hyperfunction
9750	https://rarediseases.info.nih.gov/diseases/9750/di-guglielmos-syndrome	Di Guglielmo's syndrome
9751	https://rarediseases.info.nih.gov/diseases/9751/diffuse-cutaneous-systemic-sclerosis	Diffuse cutaneous systemic sclerosis
9775	https://rarediseases.info.nih.gov/diseases/9775/dowling-degos-disease	Dowling-Degos disease
9817	https://rarediseases.info.nih.gov/diseases/9817/dopa-responsive-dystonia	Dopa-responsive dystonia
9818	https://rarediseases.info.nih.gov/diseases/9818/juvenile-onset-dystonia	Juvenile-onset dystonia
9879	https://rarediseases.info.nih.gov/diseases/9879/fibular-hypoplasia-and-complex-brachydactyly	Fibular hypoplasia and complex brachydactyly
9918	https://rarediseases.info.nih.gov/diseases/9918/deafness-autosomal-recessive-51	Deafness, autosomal recessive 51
9919	https://rarediseases.info.nih.gov/diseases/9919/deafness-autosomal-recessive-55	Deafness, autosomal recessive 55
9933	https://rarediseases.info.nih.gov/diseases/9933/deafness-autosomal-dominant-nonsyndromic-sensorineural-3	Deafness, autosomal dominant nonsyndromic sensorineural 3
9934	https://rarediseases.info.nih.gov/diseases/9934/deafness-autosomal-dominant-nonsyndromic-sensorineural-53	Deafness, autosomal dominant nonsyndromic sensorineural 53
9935	https://rarediseases.info.nih.gov/diseases/9935/deafness-neurosensory-autosomal-recessive-47	Deafness, neurosensory, autosomal recessive 47
9958	https://rarediseases.info.nih.gov/diseases/9958/tiglic-acidemia	Tiglic acidemia
9991	https://rarediseases.info.nih.gov/diseases/9991/spondylodysplastic-ehlers-danlos-syndrome	Spondylodysplastic Ehlers-Danlos syndrome
10010	https://rarediseases.info.nih.gov/diseases/10010/transient-bullous-dermolysis-of-the-newborn	Transient bullous dermolysis of the newborn
10018	https://rarediseases.info.nih.gov/diseases/10018/fuchs-endothelial-corneal-dystrophy	Fuchs endothelial corneal dystrophy
10037	https://rarediseases.info.nih.gov/diseases/10037/familial-encephalopathy-with-neuroserpin-inclusion-bodies	Familial encephalopathy with neuroserpin inclusion bodies
10097	https://rarediseases.info.nih.gov/diseases/10097/leiomyoma-of-vulva-and-esophagus	Leiomyoma of vulva and esophagus
10103	https://rarediseases.info.nih.gov/diseases/10103/elastosis-perforans-serpiginosa	Elastosis perforans serpiginosa
10127	https://rarediseases.info.nih.gov/diseases/10127/fertile-eunuch-syndrome	Fertile eunuch syndrome
10174	https://rarediseases.info.nih.gov/diseases/10174/florid-papillomatosis-of-the-nipple	Florid papillomatosis of the nipple
10181	https://rarediseases.info.nih.gov/diseases/10181/epithelioid-sarcoma	Epithelioid sarcoma
10367	https://rarediseases.info.nih.gov/diseases/10367/lelis-syndrome	Lelis syndrome
10452	https://rarediseases.info.nih.gov/diseases/10452/hepatic-encephalopathy	Hepatic encephalopathy
10465	https://rarediseases.info.nih.gov/diseases/10465/eccrine-mucinous-carcinoma	Eccrine mucinous carcinoma
10466	https://rarediseases.info.nih.gov/diseases/10466/malignant-eccrine-spiradenoma	Malignant eccrine spiradenoma
10514	https://rarediseases.info.nih.gov/diseases/10514/sesame-syndrome	SeSAME syndrome
10526	https://rarediseases.info.nih.gov/diseases/10526/ectodermal-dysplasia-with-natal-teeth-turnpenny-type	Ectodermal dysplasia with natal teeth Turnpenny type
10710	https://rarediseases.info.nih.gov/diseases/10710/pontocerebellar-hypoplasia-type-6	Pontocerebellar hypoplasia type 6
10752	https://rarediseases.info.nih.gov/diseases/10752/epidermolysis-bullosa-simplex	Epidermolysis bullosa simplex
10756	https://rarediseases.info.nih.gov/diseases/10756/multiple-epiphyseal-dysplasia	Multiple epiphyseal dysplasia
10757	https://rarediseases.info.nih.gov/diseases/10757/exogenous-ochronosis	Exogenous ochronosis
10781	https://rarediseases.info.nih.gov/diseases/10781/goldmann-favre-syndrome	Goldmann-Favre syndrome
10800	https://rarediseases.info.nih.gov/diseases/10800/exertional-headache	Exertional headache
10806	https://rarediseases.info.nih.gov/diseases/10806/pcdh19-related-female-limited-epilepsy	PCDH19-related female-limited epilepsy
10821	https://rarediseases.info.nih.gov/diseases/10821/eastern-equine-encephalitis	Eastern equine encephalitis
109	https://rarediseases.info.nih.gov/diseases/109/progressive-osseous-heteroplasia	Progressive osseous heteroplasia
10948	https://rarediseases.info.nih.gov/diseases/10948/erythropoietic-uroporphyria-associated-with-myeloid-malignancy	Erythropoietic uroporphyria associated with myeloid malignancy
10969	https://rarediseases.info.nih.gov/diseases/10969/enthesitis-related-juvenile-idiopathic-arthritis	Enthesitis-related juvenile idiopathic arthritis
11001	https://rarediseases.info.nih.gov/diseases/11001/slipped-capital-femoral-epiphysis	Slipped capital femoral epiphysis
11909	https://rarediseases.info.nih.gov/diseases/11909/engraftment-syndrome	Engraftment syndrome
12012	https://rarediseases.info.nih.gov/diseases/12012/pseudobulbar-affect	Pseudobulbar affect
12047	https://rarediseases.info.nih.gov/diseases/12047/extracranial-arteriovenous-malformation	Extracranial arteriovenous malformation
12130	https://rarediseases.info.nih.gov/diseases/12130/eosinophilic-mastitis	Eosinophilic mastitis
